team,season,week,game_id,pregame_prior8,pregame_percentile,pregame_prior4,pregame_prior16,pregame_season_to_date,pregame_ewma,prior4_at_game,next4_from_game,prior8_at_game,next8_from_game
den,2024,15,2024_15_IND_DEN,0.155080213904,0.703125,0.164319248826,0.161616161616,0.171821305842,0.160130941108,0.164319248826,0.242774566474,0.155080213904,
den,2024,16,2024_16_DEN_LAC,0.163588390501,0.828125,0.173076923077,0.166429587482,0.175159235669,0.169679263666,0.173076923077,,0.163588390501,
den,2024,17,2024_17_DEN_CIN,0.161202185792,0.765625,0.18009478673,0.175213675214,0.176911544228,0.175846664474,0.18009478673,,0.161202185792,
den,2024,18,2024_18_KC_DEN,0.178756476684,0.953125,0.202830188679,0.18194254446,0.18194254446,0.188962113069,0.202830188679,,0.178756476684,
den,2025,1,2025_01_TEN_DEN,0.199481865285,0.953125,0.242774566474,0.187239944521,,0.205570824898,,0.239520958084,,0.241791044776
den,2025,2,2025_02_DEN_IND,0.22102425876,0.984375,0.282208588957,0.197513812155,,0.231322533476,,0.187845303867,,0.21325648415
den,2025,3,2025_03_DEN_LAC,0.218666666667,0.984375,0.268292682927,0.193637621024,,0.218661687082,,0.252941176471,,0.229651162791
den,2025,4,2025_04_CIN_DEN,0.232432432432,0.984375,0.272151898734,0.19257221458,,0.223056057224,,0.251612903226,,0.213450292398
den,2025,5,2025_05_DEN_PHI,0.241176470588,0.984375,0.239520958084,0.196078431373,0.239520958084,0.218781133782,0.239520958084,0.244047619048,,0.198910081744
den,2025,6,2025_06_DEN_NYJ,0.232558139535,0.984375,0.187845303867,0.196403872752,0.221198156682,0.208301579288,0.187845303867,0.240963855422,,0.202247191011
den,2025,7,2025_07_NYG_DEN,0.260479041916,0.984375,0.252941176471,0.208571428571,0.256097560976,0.244576847205,0.252941176471,0.206896551724,,0.192
den,2025,8,2025_08_DAL_DEN,0.261980830671,0.984375,0.251612903226,0.216022889843,0.252595155709,0.243944129684,0.251612903226,0.181818181818,,0.201591511936
den,2025,9,2025_09_DEN_HOU,0.241791044776,0.984375,0.244047619048,0.219140083218,0.241791044776,0.232400533047,0.244047619048,0.160804020101,0.241791044776,0.210674157303
den,2025,10,2025_10_LV_DEN,0.21325648415,0.984375,0.240963855422,0.217270194986,0.229765013055,0.216948630515,0.240963855422,0.168421052632,0.21325648415,0.211111111111
den,2025,11,2025_11_KC_DEN,0.229651162791,0.984375,0.206896551724,0.223922114047,0.235714285714,0.229234948663,0.206896551724,0.179104477612,0.229651162791,
den,2025,13,2025_13_DEN_WAS,0.213450292398,0.984375,0.181818181818,0.223314606742,0.224789915966,0.211916449832,0.181818181818,0.221052631579,0.213450292398,
den,2025,14,2025_14_DEN_LV,0.198910081744,0.953125,0.160804020101,0.219236209335,0.211610486891,0.189837211911,0.160804020101,0.273885350318,0.198910081744,
den,2025,15,2025_15_GB_DEN,0.202247191011,0.953125,0.168421052632,0.217142857143,0.20942408377,0.188033779794,0.168421052632,0.258823529412,0.202247191011,
den,2025,16,2025_16_JAX_DEN,0.192,0.953125,0.179104477612,0.224259520451,0.217391304348,0.20994893773,0.179104477612,,0.192,
den,2025,17,2025_17_DEN_KC,0.201591511936,0.953125,0.221052631579,0.228985507246,0.223723723724,0.226530875546,0.221052631579,,0.201591511936,
den,2025,18,2025_18_LAC_DEN,0.210674157303,0.984375,0.273885350318,0.225759768452,0.225759768452,0.230997702251,0.273885350318,,0.210674157303,
det,2022,1,2022_01_PHI_DET,,,,,,,,0.144444444444,,0.118181818182
det,2022,2,2022_02_WAS_DET,,,,,,,,0.13125,,0.122186495177
det,2022,3,2022_03_DET_MIN,,,,,,,,0.115942028986,,0.119741100324
det,2022,4,2022_04_SEA_DET,,,,,,,,0.0820895522388,,0.120253164557
det,2022,5,2022_05_DET_NE,0.144444444444,0.546875,0.144444444444,,0.144444444444,0.141776880758,0.144444444444,0.0866666666667,,0.121875
det,2022,7,2022_07_DET_DAL,0.126213592233,0.390625,0.13125,,0.126213592233,0.115903784401,0.13125,0.112582781457,,0.140762463343
det,2022,8,2022_08_MIA_DET,0.135021097046,0.453125,0.115942028986,,0.135021097046,0.131864739646,0.115942028986,0.122807017544,,0.148148148148
det,2022,9,2022_09_GB_DET,0.121863799283,0.265625,0.0820895522388,,0.121863799283,0.110904487369,0.0820895522388,0.148351648352,,0.149700598802
det,2022,10,2022_10_DET_CHI,0.118181818182,0.234375,0.0866666666667,0.118181818182,0.118181818182,0.107504018758,0.0866666666667,0.152941176471,0.118181818182,0.170347003155
det,2022,11,2022_11_DET_NYG,0.122186495177,0.265625,0.112582781457,0.120448179272,0.120448179272,0.113302559362,0.112582781457,0.163157894737,0.122186495177,0.176470588235
det,2022,12,2022_12_BUF_DET,0.119741100324,0.234375,0.122807017544,0.129901960784,0.129901960784,0.133391666875,0.122807017544,0.172222222222,0.119741100324,
det,2022,13,2022_13_JAX_DET,0.120253164557,0.265625,0.148351648352,0.132321041215,0.132321041215,0.137441340094,0.148351648352,0.151315789474,0.120253164557,
det,2022,14,2022_14_MIN_DET,0.121875,0.265625,0.152941176471,0.13,0.13,0.131582409279,0.152941176471,0.190476190476,0.121875,
det,2022,15,2022_15_DET_NYJ,0.140762463343,0.453125,0.163157894737,0.135283363803,0.135283363803,0.143206522699,0.163157894737,0.195488721805,0.140762463343,
det,2022,16,2022_16_DET_CAR,0.148148148148,0.609375,0.172222222222,0.142857142857,0.142857142857,0.160079411761,0.172222222222,,0.148148148148,
det,2022,17,2022_17_CHI_DET,0.149700598802,0.609375,0.151315789474,0.137030995106,0.137030995106,0.142736347867,0.151315789474,,0.149700598802,
det,2022,18,2022_18_DET_GB,0.170347003155,0.703125,0.190476190476,0.143740340031,0.143740340031,0.160921564778,0.190476190476,,0.170347003155,
