season,week,game_id,kickoff_utc,team,opponent,venue,team_spread,closing_total,implied_team_total,team_total_margin,team_points,team_sack_rate,team_sacks,pass_plays,team_pass_epa_db,team_pass_epa,team_pass_success_rate,team_explosive_pass_rate,actual_hits_allowed,historical_pass_rush_edge_z,offense_prior_games,defense_prior_games,protection_z,pass_rush_z,protection_percentile,pass_rush_percentile,protection_quintile,rush_quintile,protection_quintile_label,rush_quintile_label,risk_group,component_interaction,additive_matchup_z,protection_raw_prior4,protection_raw_prior8,protection_raw_prior16,protection_raw_season_to_date,protection_raw_ewma,pass_rush_raw_prior4,pass_rush_raw_prior8,pass_rush_raw_prior16,pass_rush_raw_season_to_date,pass_rush_raw_ewma
2022,12,2022_12_BAL_JAX,2022-11-27T18:00:00.000Z,jax,bal,home,3.5,43,19.75,8.25,28,0.093023255814,4,43,0.337699844981,14.5210933342,0.511627906977,0.135135135135,6,-1.46465501699,8,8,-1.79597925583,-0.275355733395,0.015625,0.421875,0,2,elite protection,average,other,0.494533185152,-1.46465501699,0.0828402366864,0.0757097791798,0.0904522613065,0.0904522613065,0.0889773835265,0.14880952381,0.134146341463,0.125279642058,0.125279642058,0.137054666856
2022,12,2022_12_CHI_NYJ,2022-11-27T18:00:00.000Z,chi,nyj,away,8.5,36.5,14,-4,10,0.0714285714286,2,28,-0.257079792748,-7.19823419694,0.357142857143,0.16,5,1.97603197268,8,8,0.475747384241,2.3187838312,0.703125,0.984375,3,4,poor,elite rush,other,1.10315534231,1.97603197268,0.117647058824,0.16,0.175953079179,0.175953079179,0.156201505071,0.18023255814,0.209912536443,0.197080291971,0.197080291971,0.199230579321
2022,12,2022_12_CHI_NYJ,2022-11-27T18:00:00.000Z,nyj,chi,home,-8.5,36.5,22.5,8.5,31,0.0333333333333,1,30,0.485142165567,14.554264967,0.6,0.137931034483,3,-1.77477606408,8,8,-0.33751834301,-2.17239403699,0.453125,0.015625,2,0,average,very poor rush,other,0.733222835729,-1.77477606408,0.117647058824,0.129824561404,0.129675810474,0.129675810474,0.127141128815,0.0756302521008,0.0787401574803,0.087323943662,0.087323943662,0.0810246765127
2022,12,2022_12_CIN_TEN,2022-11-27T18:00:00.000Z,cin,ten,away,-1,43,22,-2,20,0.0222222222222,1,45,0.170106325894,7.65478466521,0.466666666667,0.162162162162,4,0.267326854021,8,8,-0.079611664178,0.457668926721,0.546875,0.703125,2,3,average,good,other,-0.0364357848988,0.267326854021,0.137724550898,0.139393939394,0.148314606742,0.148314606742,0.142703371827,0.166666666667,0.155555555556,0.153846153846,0.153846153846,0.160691973212
2022,12,2022_12_CIN_TEN,2022-11-27T18:00:00.000Z,ten,cin,home,1,43,21,-5,16,0.0263157894737,1,38,0.184593454795,7.0145512822,0.447368421053,0.117647058824,6,1.66883875105,8,8,1.76845325879,0.591641136354,0.984375,0.765625,4,3,very poor,good,other,1.04628969562,1.66883875105,0.151785714286,0.20796460177,0.187074829932,0.187074829932,0.180928590748,0.15873015873,0.159468438538,0.153846153846,0.153846153846,0.150231723047
2022,12,2022_12_DEN_CAR,2022-11-27T18:00:00.000Z,car,den,home,1,36.5,17.75,5.25,23,0,0,20,0.252149630978,5.04299261957,0.4,0.157894736842,2,-0.6171008266,8,8,-0.530165364076,-0.342546994253,0.328125,0.359375,1,1,good,poor,other,0.181606551921,-0.6171008266,0.0977443609023,0.122676579926,0.131720430108,0.131720430108,0.126854007435,0.0974025974026,0.132183908046,0.131147540984,0.131147540984,0.12095004589
2022,12,2022_12_DEN_CAR,2022-11-27T18:00:00.000Z,den,car,away,-1,36.5,18.75,-8.75,10,0.0697674418605,3,43,-0.24899085809,-10.7066068979,0.348837209302,0.0285714285714,10,0.660908758716,8,8,1.76172977843,-0.827063648366,0.953125,0.203125,4,1,very poor,poor,other,-1.45706265799,0.660908758716,0.244318181818,0.207715133531,0.2,0.2,0.221998177822,0.167832167832,0.118032786885,0.127853881279,0.127853881279,0.131938711498
2022,12,2022_12_HOU_MIA,2022-11-27T18:00:00.000Z,hou,mia,away,14,47,16.5,-1.5,15,0.108695652174,5,46,-0.470275733433,-21.6326837379,0.282608695652,0.0512820512821,7,1.00549883276,8,8,1.35681143643,0.0651786498018,0.859375,0.515625,4,2,very poor,average,other,0.0884351374624,1.00549883276,0.2,0.1926910299,0.178294573643,0.178294573643,0.194278602411,0.144444444444,0.14409221902,0.127403846154,0.127403846154,0.145956033008
2022,12,2022_12_HOU_MIA,2022-11-27T18:00:00.000Z,mia,hou,home,-14,47,30.5,-0.5,30,0.1,5,50,0.0980763109718,4.90381554859,0.46,0.146341463415,6,0.202949418226,8,8,0.342696919737,-0.0556831000068,0.640625,0.484375,3,2,poor,average,other,-0.0190824268537,0.202949418226,0.0533333333333,0.155063291139,0.143209876543,0.143209876543,0.125079602537,0.203883495146,0.140562248996,0.14161849711,0.14161849711,0.154881905852
2022,12,2022_12_TB_CLE,2022-11-27T18:00:00.000Z,cle,tb,home,3,42,19.5,3.5,23,0.0869565217391,4,46,-0.0829552968761,-3.8159436563,0.347826086957,0.027027027027,11,0.654170602213,8,8,0.669329103176,0.255807834579,0.734375,0.640625,3,3,poor,good,other,0.171219628504,0.654170602213,0.19375,0.167182662539,0.16120906801,0.16120906801,0.171356306333,0.141843971631,0.149659863946,0.155216284987,0.155216284987,0.151402636852
2022,12,2022_12_TB_CLE,2022-11-27T18:00:00.000Z,tb,cle,away,-3,42,22.5,-5.5,17,0.0612244897959,3,49,-0.030183498988,-1.47899145041,0.387755102041,0.093023255814,6,-2.07419804402,8,8,-1.74249567913,-1.19086332578,0.046875,0.109375,0,0,elite protection,very poor rush,other,2.0750741996,-2.07419804402,0.0663265306122,0.077694235589,0.0817204301075,0.0817204301075,0.0748350289353,0.135338345865,0.107407407407,0.112676056338,0.112676056338,0.112567743778
2022,12,2022_12_LAC_ARI,2022-11-27T21:05:00.000Z,ari,lac,home,2.5,48.5,23,1,24,0.030303030303,1,33,0.342575652135,11.3049965205,0.484848484848,0.103448275862,1,-1.16646832272,8,8,-0.880179457456,-0.769455864619,0.203125,0.234375,1,1,good,poor,other,0.677259245457,-1.16646832272,0.139175257732,0.109243697479,0.105363984674,0.105363984674,0.121170448711,0.103703703704,0.119863013699,0.128,0.128,0.120732298336
2022,12,2022_12_LAC_ARI,2022-11-27T21:05:00.000Z,lac,ari,away,-2.5,48.5,25.5,-0.5,25,0.0740740740741,4,54,0.0698164366932,3.77008758143,0.481481481481,0.0212765957447,13,-0.00077338232434,8,8,-0.50960314224,0.508509414468,0.359375,0.734375,1,3,good,good,other,-0.259137995472,-0.00077338232434,0.156756756757,0.1227154047,0.123404255319,0.123404255319,0.139900071896,0.211538461538,0.157575757576,0.157303370787,0.157303370787,0.170409170333
2022,12,2022_12_LV_SEA,2022-11-27T21:05:00.000Z,lv,sea,away,4,47.5,21.75,18.25,40,0.025641025641,1,39,0.363599703038,14.1803884185,0.589743589744,0.111111111111,4,-0.49889725502,8,8,-0.330380142465,-0.375167121815,0.484375,0.359375,2,1,average,poor,other,0.123947767153,-0.49889725502,0.131736526946,0.129230769231,0.140435835351,0.140435835351,0.130979182768,0.125714285714,0.131498470948,0.136476426799,0.136476426799,0.127168427919
2022,12,2022_12_LV_SEA,2022-11-27T21:05:00.000Z,sea,lv,home,-4,47.5,25.75,8.25,34,0.0681818181818,3,44,0.245611482624,10.8069052355,0.613636363636,0.189189189189,10,-0.05910342608,8,8,0.206114671933,-0.289699538678,0.609375,0.390625,3,1,poor,poor,other,-0.0597113253736,-0.05910342608,0.175,0.148734177215,0.15503875969,0.15503875969,0.162137950551,0.112781954887,0.134020618557,0.122077922078,0.122077922078,0.133158869573
2022,12,2022_12_LA_KC,2022-11-27T21:25:00.000Z,kc,lar,home,-16.5,42,29.25,-3.25,26,0,0,50,0.247269681679,12.363484084,0.58,0.119047619048,2,-1.023667251,8,8,-0.608816409361,-0.838867700357,0.296875,0.203125,1,1,good,poor,other,0.51071642126,-1.023667251,0.105769230769,0.12030075188,0.120331950207,0.120331950207,0.119225056536,0.121951219512,0.117845117845,0.116531165312,0.116531165312,0.125684127665
2022,12,2022_12_LA_KC,2022-11-27T21:25:00.000Z,lar,kc,away,16.5,42,12.75,-2.75,10,0.1,3,30,-0.21551851215,-6.4655553645,0.333333333333,0,5,1.34249123975,8,8,1.5484558828,0.350113435822,0.921875,0.640625,4,3,very poor,good,other,0.542135209345,1.34249123975,0.222972972973,0.198738170347,0.200495049505,0.200495049505,0.205449024322,0.167664670659,0.153846153846,0.152466367713,0.152466367713,0.159508481984
2022,12,2022_12_NO_SF,2022-11-27T21:25:00.000Z,no,sf,away,9.5,44,17.25,-17.25,0,0.025641025641,1,39,-0.077565253154,-3.02504487301,0.435897435897,0.0666666666667,5,0.0926157983875,8,8,-0.915361092954,1.04633961112,0.171875,0.859375,0,4,elite protection,elite rush,elite protection + elite rush,-0.95777857004,0.0926157983875,0.112781954887,0.109154929577,0.129186602871,0.129186602871,0.121615144828,0.156069364162,0.174927113703,0.179104477612,0.179104477612,0.17476495615
2022,12,2022_12_NO_SF,2022-11-27T21:25:00.000Z,sf,no,home,-9.5,44,26.75,-13.75,13,0.025641025641,1,39,0.0623823451347,2.43291146025,0.435897435897,0.0810810810811,6,-0.440459985136,8,8,-0.776967640842,0.154063156179,0.234375,0.609375,1,3,good,good,other,-0.119702086997,-0.440459985136,0.11724137931,0.114186851211,0.11581920904,0.11581920904,0.112804048731,0.171052631579,0.147909967846,0.134939759036,0.134939759036,0.147570055324
2022,12,2022_12_GB_PHI,2022-11-28T01:20:00.000Z,gb,phi,away,6.5,46,19.75,13.25,33,0.107142857143,3,28,0.269393697677,7.54302353495,0.535714285714,0.16,5,-0.321554734885,8,8,-1.12408427825,0.669337211134,0.109375,0.765625,0,3,elite protection,good,other,-0.752391435887,-0.321554734885,0.0921052631579,0.101226993865,0.110344827586,0.110344827586,0.10043844518,0.170886075949,0.162576687117,0.157517899761,0.157517899761,0.157827665651
2022,12,2022_12_GB_PHI,2022-11-28T01:20:00.000Z,phi,gb,home,-6.5,46,26.25,13.75,40,0.0555555555556,2,36,0.0677768291978,2.43996585112,0.416666666667,0.0714285714286,3,-0.285250790896,8,8,-0.471296303571,0.0678907664081,0.390625,0.515625,1,2,good,average,other,-0.0319966672547,-0.285250790896,0.103703703704,0.125,0.124661246612,0.124661246612,0.11751042488,0.115646258503,0.144486692015,0.151933701657,0.151933701657,0.140492637729
2022,12,2022_12_PIT_IND,2022-11-29T01:15:00.000Z,ind,pit,home,-2.5,40,21.25,-4.25,17,0.0731707317073,3,41,-0.054269980013,-2.22506918053,0.463414634146,0.0588235294118,8,-0.40508086154,8,8,0.89822471611,-1.47109556436,0.765625,0.078125,3,0,poor,very poor rush,other,-1.32137439567,-0.40508086154,0.194444444444,0.174785100287,0.183127572016,0.183127572016,0.182480643059,0.0939597315436,0.0970873786408,0.105011933174,0.105011933174,0.103801988456
2022,12,2022_12_PIT_IND,2022-11-29T01:15:00.000Z,pit,ind,away,2.5,40,18.75,5.25,24,0.0882352941176,3,34,0.0328484384628,1.11684690774,0.5,0.0357142857143,3,0.560639172575,8,8,-0.279743846481,1.07260736793,0.515625,0.859375,2,4,average,elite rush,other,-0.30005531087,0.560639172575,0.153465346535,0.132075471698,0.126666666667,0.126666666667,0.136534689815,0.16,0.173285198556,0.151515151515,0.151515151515,0.156195039286
2022,13,2022_13_BUF_NE,2022-12-02T01:15:00.000Z,buf,ne,away,-3.5,43.5,23.5,0.5,24,0.05,2,40,0.330213440233,13.2085376093,0.525,0.030303030303,6,-0.548308821109,8,8,-0.942712655228,0.167286884047,0.109375,0.671875,0,3,elite protection,good,other,-0.157703462645,-0.548308821109,0.133333333333,0.108187134503,0.10685483871,0.10685483871,0.115910441734,0.151898734177,0.146031746032,0.144549763033,0.144549763033,0.148508690103
2022,13,2022_13_BUF_NE,2022-12-02T01:15:00.000Z,ne,buf,home,3.5,43.5,20,-10,10,0.0243902439024,1,41,0.0135781440108,0.556703904444,0.365853658537,0.0277777777778,4,-0.244956065106,8,8,-0.299754792392,-0.0466653970672,0.484375,0.484375,2,2,average,average,other,0.0139881764097,-0.244956065106,0.168831168831,0.131672597865,0.11838790932,0.11838790932,0.130769177832,0.149171270718,0.139784946237,0.155136268344,0.155136268344,0.15076227642
2022,13,2022_13_CLE_HOU,2022-12-04T18:00:00.000Z,cle,hou,away,-7.5,47,27.25,-0.25,27,0.0416666666667,1,24,-0.419809102844,-10.0754184683,0.416666666667,0.0454545454545,2,0.273510495502,8,8,1.08588139655,-0.699079144363,0.765625,0.296875,3,1,poor,poor,other,-0.759117037583,0.273510495502,0.220238095238,0.182089552239,0.169300225734,0.169300225734,0.185228817562,0.166666666667,0.120879120879,0.138888888889,0.138888888889,0.145542527811
2022,13,2022_13_CLE_HOU,2022-12-04T18:00:00.000Z,hou,cle,home,7.5,47,19.75,-5.75,14,0,0,41,-0.448840419727,-18.4024572088,0.390243902439,0.0512820512821,2,0.501348433059,8,8,1.5398152039,-0.830801450394,0.921875,0.140625,4,0,very poor,very poor rush,very poor protection + very poor rush,-1.27928070474,0.501348433059,0.19512195122,0.198717948718,0.175519630485,0.175519630485,0.185274194092,0.11875,0.117021276596,0.113861386139,0.113861386139,0.114979157982
2022,13,2022_13_DEN_BAL,2022-12-04T18:00:00.000Z,bal,den,home,-9.5,40.5,25,-15,10,0.0816326530612,4,49,-0.166056964159,-8.1367912438,0.428571428571,0.027027027027,5,-1.2987307506,8,8,-1.31675734048,-0.51992530089,0.078125,0.359375,0,1,elite protection,poor,other,0.684615456448,-1.2987307506,0.0738255033557,0.0940766550523,0.0923076923077,0.0923076923077,0.0886364513365,0.0857142857143,0.126126126126,0.129753914989,0.129753914989,0.118911618246
2022,13,2022_13_DEN_BAL,2022-12-04T18:00:00.000Z,den,bal,away,9.5,40.5,15.5,-6.5,9,0.0740740740741,2,27,0.0744359159183,2.00976972979,0.444444444444,0.136363636364,4,1.27245491658,8,8,1.86643184165,-0.0669088411144,0.984375,0.484375,4,2,very poor,average,other,-0.124880791544,1.27245491658,0.272189349112,0.210682492582,0.202991452991,0.202991452991,0.223989743349,0.150289017341,0.139393939394,0.126530612245,0.126530612245,0.137521035158
2022,13,2022_13_GB_CHI,2022-12-04T18:00:00.000Z,chi,gb,home,4,45,20.5,-1.5,19,0,0,29,-0.0987785535303,-2.86457805238,0.344827586207,0.16,3,-0.183953854552,8,8,0.204765831792,-0.46491586775,0.609375,0.390625,3,1,poor,poor,other,-0.0951988843733,-0.183953854552,0.125,0.149812734082,0.176151761518,0.176151761518,0.159801969692,0.114093959732,0.127737226277,0.145728643216,0.145728643216,0.129738756913
2022,13,2022_13_GB_CHI,2022-12-04T18:00:00.000Z,gb,chi,away,-4,45,24.5,3.5,28,0,0,34,0.189238930781,6.43412364656,0.470588235294,0.0645161290323,0,-2.05665621657,8,8,-0.861337332844,-2.04721378177,0.109375,0.015625,0,0,elite protection,very poor rush,other,1.76334165855,-2.05665621657,0.104166666667,0.110759493671,0.114470842333,0.114470842333,0.111120507903,0.0826446280992,0.0813953488372,0.0883116883117,0.0883116883117,0.0843614255194
2022,13,2022_13_JAX_DET,2022-12-04T18:00:00.000Z,det,jax,home,-1,51.5,26.25,13.75,40,0.0444444444444,2,45,0.4730651227,21.2879305215,0.622222222222,0.0731707317073,5,-0.984154678974,8,8,-0.575994063424,-0.815810831054,0.390625,0.171875,1,0,good,very poor rush,other,0.469902195564,-0.984154678974,0.135338345865,0.121212121212,0.128878281623,0.128878281623,0.133383817484,0.117647058824,0.11746031746,0.128603104213,0.128603104213,0.115878052175
2022,13,2022_13_JAX_DET,2022-12-04T18:00:00.000Z,jax,det,away,1,51.5,25.25,-11.25,14,0.0512820512821,2,39,-0.0827807480124,-3.22844917248,0.410256410256,0.0882352941176,4,-1.56747426309,8,8,-1.49629155301,-0.720451808518,0.046875,0.265625,0,1,elite protection,poor,other,1.07800595544,-1.56747426309,0.109090909091,0.0875,0.0952380952381,0.0952380952381,0.0988948034459,0.148351648352,0.120253164557,0.132321041215,0.132321041215,0.137441340094
2022,13,2022_13_NYJ_MIN,2022-12-04T18:00:00.000Z,min,nyj,home,-3,44,23.5,3.5,27,0.0487804878049,2,41,0.0276486336869,1.13359398116,0.463414634146,0.0571428571429,9,2.33963644704,8,8,1.09938654506,2.20935904936,0.796875,0.984375,3,4,poor,elite rush,other,2.42893961208,2.33963644704,0.205405405405,0.182584269663,0.178278688525,0.178278688525,0.184977262462,0.193333333333,0.206060606061,0.19589977221,0.19589977221,0.196470161525
2022,13,2022_13_NYJ_MIN,2022-12-04T18:00:00.000Z,nyj,min,away,3,44,20.5,1.5,22,0.0161290322581,1,62,-0.124686384289,-7.73055582592,0.403225806452,0.0862068965517,8,-1.06613565613,8,8,-0.698308773708,-0.809434730521,0.296875,0.203125,1,1,good,poor,other,0.565235374067,-1.06613565613,0.106060606061,0.11673151751,0.127610208817,0.127610208817,0.122768361755,0.0931677018634,0.117647058824,0.113006396588,0.113006396588,0.105019316226
2022,13,2022_13_PIT_ATL,2022-12-04T18:00:00.000Z,atl,pit,home,1,43,21,-5,16,0.04,1,25,-0.199614802458,-4.99037006145,0.44,0.0416666666667,4,0.17678018854,8,8,1.40265951272,-1.15265457253,0.859375,0.078125,4,0,very poor,very poor rush,very poor protection + very poor rush,-1.61678190105,0.17678018854,0.15652173913,0.193693693694,0.177842565598,0.177842565598,0.177133472933,0.138157894737,0.107594936709,0.113043478261,0.113043478261,0.121269576647
2022,13,2022_13_PIT_ATL,2022-12-04T18:00:00.000Z,pit,atl,away,-1,43,22,-3,19,0,0,31,0.322884545714,10.0094209171,0.483870967742,0.0714285714286,4,-1.33510978367,8,8,-0.175864720126,-1.7122656432,0.515625,0.046875,2,0,average,very poor rush,other,0.301127118124,-1.33510978367,0.152173913043,0.135869565217,0.123966942149,0.123966942149,0.12962095158,0.100840336134,0.0912052117264,0.106382978723,0.106382978723,0.102239983116
2022,13,2022_13_TEN_PHI,2022-12-04T18:00:00.000Z,phi,ten,home,-5,44.5,24.75,10.25,35,0.0434782608696,2,46,0.517004758612,23.7822188962,0.565217391304,0.146341463415,3,-0.136146664919,8,8,-0.685079825864,0.492539365864,0.328125,0.703125,1,3,good,good,other,-0.337428782997,-0.136146664919,0.0962962962963,0.117216117216,0.120987654321,0.120987654321,0.111000345975,0.151785714286,0.155778894472,0.148288973384,0.148288973384,0.14841555351
2022,13,2022_13_TEN_PHI,2022-12-04T18:00:00.000Z,ten,phi,away,5,44.5,19.75,-9.75,10,0.166666666667,6,36,-0.140466982551,-5.05681137182,0.333333333333,0.0769230769231,9,1.13272347219,8,8,1.71480694781,-0.112894051023,0.953125,0.453125,4,2,very poor,average,other,-0.193591503061,1.13272347219,0.140740740741,0.205128205128,0.183734939759,0.183734939759,0.175663294623,0.162790697674,0.138047138047,0.158836689038,0.158836689038,0.160699882589
2022,13,2022_13_WAS_NYG,2022-12-04T18:00:00.000Z,nyg,wsh,home,2.5,40,18.75,1.25,20,0.102564102564,4,39,0.0208933160317,0.814839325237,0.487179487179,0.0322580645161,4,1.66417848922,8,8,0.351078184898,2.00242560477,0.671875,0.953125,3,4,poor,elite rush,other,0.703007946717,1.66417848922,0.2,0.155172413793,0.175771971496,0.175771971496,0.175500860552,0.177304964539,0.2,0.194690265487,0.194690265487,0.184435244914
2022,13,2022_13_WAS_NYG,2022-12-04T18:00:00.000Z,wsh,nyg,away,-2.5,40,21.25,-1.25,20,0.104166666667,5,48,0.0287624103456,1.38059569659,0.4375,0.0975609756098,10,1.20402401594,8,8,0.765962825258,0.936784267512,0.734375,0.859375,3,4,poor,elite rush,other,0.717541924201,1.20402401594,0.155737704918,0.17037037037,0.186582809224,0.186582809224,0.176800661939,0.223684210526,0.168789808917,0.151300236407,0.151300236407,0.169967228213
2022,13,2022_13_MIA_SF,2022-12-04T21:05:00.000Z,mia,sf,away,4.5,46,20.75,-3.75,17,0.0810810810811,3,37,-0.386814203925,-14.3121255452,0.405405405405,0.0588235294118,5,0.836588342801,8,8,0.312618266603,0.87049631391,0.640625,0.828125,3,4,poor,elite rush,other,0.272133048739,0.836588342801,0.0802469135802,0.152492668622,0.140659340659,0.140659340659,0.123943116011,0.170588235294,0.165191740413,0.174603174603,0.174603174603,0.166519712883
2022,13,2022_13_MIA_SF,2022-12-04T21:05:00.000Z,sf,mia,home,-4.5,46,25.25,7.75,33,0.0833333333333,4,48,0.0871349832297,4.18247919503,0.458333333333,0.0487804878049,10,-0.471591780559,8,8,-0.759115740535,0.0921842485652,0.265625,0.453125,1,2,good,average,other,-0.0699785141152,-0.471591780559,0.1171875,0.112627986348,0.119592875318,0.119592875318,0.1211465226,0.155172413793,0.142857142857,0.12987012987,0.12987012987,0.147203872553
2022,13,2022_13_SEA_LA,2022-12-04T21:05:00.000Z,lar,sea,home,7,41,17,6,23,0.111111111111,4,36,-0.22754902181,-8.19176478514,0.388888888889,0.115384615385,9,0.598801176715,8,8,1.50580609958,-0.658973354301,0.921875,0.265625,4,1,very poor,poor,other,-0.992286096365,0.598801176715,0.228571428571,0.196875,0.198156682028,0.198156682028,0.199648846484,0.116129032258,0.121301775148,0.133484162896,0.133484162896,0.122723126638
2022,13,2022_13_SEA_LA,2022-12-04T21:05:00.000Z,sea,lar,away,-7,41,24,3,27,0.0869565217391,4,46,0.276401903479,12.71448756,0.586956521739,0.102564102564,8,-0.198131315083,8,8,0.679360869404,-0.959560862325,0.703125,0.171875,3,0,poor,very poor rush,other,-0.651888101674,-0.198131315083,0.203592814371,0.166134185304,0.162412993039,0.162412993039,0.175459810564,0.0972972972973,0.112676056338,0.107398568019,0.107398568019,0.105447485126
2022,13,2022_13_KC_CIN,2022-12-04T21:25:00.000Z,cin,kc,home,2.5,53,25.25,1.75,27,0.0238095238095,1,42,0.441608303553,18.5475487492,0.642857142857,0.0645161290323,1,-0.254433891194,8,8,-0.507974069135,0.148150209482,0.359375,0.578125,1,2,good,average,other,-0.0752564647537,-0.254433891194,0.127272727273,0.122754491018,0.142857142857,0.142857142857,0.132186825143,0.177304964539,0.145833333333,0.153361344538,0.153361344538,0.160495595667
2022,13,2022_13_KC_CIN,2022-12-04T21:25:00.000Z,kc,cin,away,-2.5,53,27.75,-3.75,24,0.0625,2,32,0.206223538736,6.59915323955,0.46875,0.0740740740741,8,-0.203827139487,8,8,-0.819076838098,0.530821733056,0.1875,0.703125,0,3,elite protection,good,other,-0.434783786705,-0.203827139487,0.0972222222222,0.111111111111,0.112781954887,0.112781954887,0.104244962729,0.146853146853,0.156583629893,0.15421686747,0.15421686747,0.151710070782
2022,13,2022_13_LAC_LV,2022-12-04T21:25:00.000Z,lac,lv,away,2.5,49,23.25,-3.25,20,0.0892857142857,5,56,-0.179028101473,-10.0255736825,0.410714285714,0.0425531914894,14,0.023060840458,8,8,-0.0596139987838,0.0922269521192,0.546875,0.484375,2,2,average,average,other,-0.00549801741146,0.023060840458,0.188888888889,0.139534883721,0.135496183206,0.135496183206,0.161123898068,0.172413793103,0.144262295082,0.132867132867,0.132867132867,0.153372305716
2022,13,2022_13_LAC_LV,2022-12-04T21:25:00.000Z,lv,lac,home,-2.5,49,25.75,1.25,27,0,0,32,-0.192796518815,-6.16948860207,0.4375,0.133333333333,2,-0.758796841824,8,8,-0.276698219462,-0.796402565331,0.484375,0.171875,2,0,average,very poor rush,other,0.220363171802,-0.758796841824,0.0987654320988,0.13141025641,0.137168141593,0.137168141593,0.125855003494,0.0839694656489,0.119298245614,0.120098039216,0.120098039216,0.105073658094
2022,13,2022_13_IND_DAL,2022-12-05T01:20:00.000Z,dal,ind,home,-11,44.5,27.75,26.25,54,0.03125,1,32,0.226132193846,7.23623020307,0.46875,0.1,1,0.476382147208,8,8,-0.0426952894966,0.716401382951,0.546875,0.796875,2,3,average,good,other,-0.0305869644409,0.476382147208,0.123287671233,0.140740740741,0.137662337662,0.137662337662,0.139585595577,0.130136986301,0.162544169611,0.146511627907,0.146511627907,0.144364151478
2022,13,2022_13_IND_DAL,2022-12-05T01:20:00.000Z,ind,dal,away,11,44.5,16.75,2.25,19,0.0731707317073,3,41,-0.378076847529,-15.5011507487,0.390243902439,0.0540540540541,7,2.01159288003,8,8,1.10303736585,1.74178456707,0.859375,0.953125,4,4,very poor,elite rush,very poor protection + elite rush,1.92125346074,2.01159288003,0.188311688312,0.183908045977,0.184060721063,0.184060721063,0.18474426314,0.191489361702,0.1926910299,0.193473193473,0.193473193473,0.194766961978
2022,13,2022_13_NO_TB,2022-12-06T01:15:00.000Z,no,tb,away,3.5,41,18.75,-2.75,16,0.0606060606061,2,33,0.196696143187,6.49097272519,0.515151515152,0.172413793103,3,-0.0219997582172,8,8,-0.767027259148,0.735914902708,0.234375,0.796875,1,3,good,good,other,-0.56446679079,-0.0219997582172,0.142857142857,0.11301369863,0.129102844639,0.129102844639,0.122882016887,0.170731707317,0.161716171617,0.164009111617,0.164009111617,0.170545458041
2022,13,2022_13_NO_TB,2022-12-06T01:15:00.000Z,tb,no,home,-3.5,41,22.25,-5.25,17,0.0169491525424,1,59,0.0425714164445,2.51171357023,0.474576271186,0.0185185185185,6,-1.00145119308,8,8,-1.57622736856,0.159961509245,0.015625,0.546875,0,2,elite protection,average,other,-0.252135708787,-1.00145119308,0.0829015544041,0.0827067669173,0.0856031128405,0.0856031128405,0.0840062123311,0.149659863946,0.145214521452,0.136563876652,0.136563876652,0.148740052636
2022,14,2022_14_LV_LA,2022-12-09T01:15:00.000Z,lar,lv,home,6.5,42.5,18,-1,17,0.093023255814,4,43,0.0906391326225,3.89748270277,0.395348837209,0.142857142857,6,1.81484954794,8,8,1.66209352021,0.904491324149,0.921875,0.890625,4,4,very poor,elite rush,very poor protection + elite rush,1.50334916895,1.81484954794,0.230769230769,0.204013377926,0.202127659574,0.202127659574,0.208504940848,0.207100591716,0.166153846154,0.146391752577,0.146391752577,0.177077394997
2022,14,2022_14_LV_LA,2022-12-09T01:15:00.000Z,lv,lar,away,-6.5,42.5,24.5,-8.5,16,0,0,24,-0.0808364524455,-1.94007485869,0.375,0.1,3,-0.588569611013,8,8,-0.440289466538,-0.392073659757,0.390625,0.359375,1,1,good,poor,other,0.172625902498,-0.588569611013,0.0967741935484,0.125,0.132231404959,0.132231404959,0.116375054105,0.135294117647,0.129139072848,0.113978494624,0.113978494624,0.119505976564
2022,14,2022_14_BAL_PIT,2022-12-11T18:00:00.000Z,bal,pit,away,1.5,37,17.75,-1.75,16,0.0869565217391,2,23,0.00209935469276,0.0482851579334,0.347826086957,0.117647058824,4,-1.72885714555,8,8,-1.3133144757,-1.13165874694,0.078125,0.140625,0,0,elite protection,very poor rush,other,1.48622381391,-1.72885714555,0.0844155844156,0.0921501706485,0.0933940774487,0.0933940774487,0.0917713740304,0.148936170213,0.107382550336,0.115463917526,0.115463917526,0.125987199909
2022,14,2022_14_BAL_PIT,2022-12-11T18:00:00.000Z,pit,bal,home,-1.5,37,19.25,-5.25,14,0.0540540540541,2,37,0.13040855939,4.82511669741,0.567567567568,0.0967741935484,5,-0.131717448183,8,8,-0.298317709247,0.112041107625,0.484375,0.484375,2,2,average,average,other,-0.0334238465682,-0.131717448183,0.132911392405,0.129834254144,0.12427184466,0.12427184466,0.129541858056,0.162162162162,0.143312101911,0.127659574468,0.127659574468,0.138829455173
