team,season,week,game_id,pregame_prior8,pregame_percentile,pregame_prior4,pregame_prior16,pregame_season_to_date,pregame_ewma,prior4_at_game,next4_from_game,prior8_at_game,next8_from_game
gb,2024,7,2024_07_HOU_GB,0.0967741935484,0.078125,0.12,0.116357504216,0.109004739336,0.106484889631,0.12,0.105263157895,,0.134146341463
gb,2024,8,2024_08_GB_JAX,0.106007067138,0.109375,0.12962962963,0.116666666667,0.116465863454,0.115057796822,0.12962962963,0.0901639344262,,0.126050420168
gb,2024,9,2024_09_DET_GB,0.11743772242,0.265625,0.109489051095,0.117546848382,0.11743772242,0.116622723984,0.109489051095,0.0840336134454,0.11743772242,0.140495867769
gb,2024,11,2024_11_GB_CHI,0.107142857143,0.1875,0.0945945945946,0.109777015437,0.108695652174,0.103182739548,0.0945945945946,0.142857142857,0.107142857143,0.168103448276
gb,2024,12,2024_12_SF_GB,0.113074204947,0.234375,0.105263157895,0.108581436077,0.107558139535,0.101684628348,0.105263157895,0.16814159292,0.113074204947,
gb,2024,13,2024_13_MIA_GB,0.112676056338,0.234375,0.0901639344262,0.109318996416,0.10781671159,0.103022988018,0.0901639344262,0.163793103448,0.112676056338,
gb,2024,14,2024_14_GB_DET,0.09765625,0.203125,0.0840336134454,0.101102941176,0.1075,0.101576012071,0.0840336134454,0.19512195122,0.09765625,
gb,2024,15,2024_15_GB_SEA,0.114624505929,0.296875,0.142857142857,0.106060606061,0.117096018735,0.124266709231,0.142857142857,0.188976377953,0.114624505929,
gb,2024,16,2024_16_NO_GB,0.134146341463,0.484375,0.16814159292,0.114285714286,0.122538293217,0.137476435079,0.16814159292,,0.134146341463,
gb,2024,17,2024_17_GB_MIN,0.126050420168,0.421875,0.163793103448,0.115163147793,0.121149897331,0.131838701473,0.163793103448,,0.126050420168,
gb,2024,18,2024_18_CHI_GB,0.140495867769,0.546875,0.19512195122,0.12810707457,0.12810707457,0.150506322041,0.19512195122,,0.140495867769,
gb,2025,1,2025_01_DET_GB,0.168103448276,0.828125,0.188976377953,0.134765625,,0.163588261952,,0.116438356164,,0.11724137931
gb,2025,2,2025_02_WAS_GB,0.166666666667,0.796875,0.165289256198,0.137330754352,,0.153867888859,,0.122580645161,,0.129449838188
gb,2025,3,2025_03_GB_CLE,0.16393442623,0.734375,0.1640625,0.136363636364,,0.145063272538,,0.11038961039,,0.145214521452
gb,2025,4,2025_04_GB_DAL,0.176,0.921875,0.157480314961,0.136363636364,,0.154758171308,,0.0961538461538,,0.143344709898
gb,2025,6,2025_06_CIN_GB,0.150183150183,0.671875,0.116438356164,0.133079847909,0.116438356164,0.13706963927,0.116438356164,0.118055555556,,0.14440433213
gb,2025,7,2025_07_GB_ARI,0.141304347826,0.484375,0.122580645161,0.137931034483,0.117318435754,0.135441535154,0.122580645161,0.136363636364,,0.136531365314
gb,2025,8,2025_08_GB_PIT,0.13475177305,0.390625,0.11038961039,0.130769230769,0.106976744186,0.121135215922,0.11038961039,0.181208053691,,0.17667844523
gb,2025,9,2025_09_CAR_GB,0.123674911661,0.328125,0.0961538461538,0.131428571429,0.111111111111,0.123598209223,0.0961538461538,0.197080291971,,0.179211469534
gb,2025,10,2025_10_PHI_GB,0.11724137931,0.234375,0.118055555556,0.139846743295,0.11724137931,0.130729116476,0.118055555556,0.172932330827,0.11724137931,0.174545454545
gb,2025,11,2025_11_GB_NYG,0.129449838188,0.359375,0.136363636364,0.145488029466,0.126126126126,0.141895694392,0.136363636364,0.136752136752,0.129449838188,0.18
gb,2025,12,2025_12_MIN_GB,0.145214521452,0.578125,0.181208053691,0.153564899452,0.137362637363,0.159082358856,0.181208053691,0.171641791045,0.145214521452,
gb,2025,13,2025_13_GB_DET,0.143344709898,0.515625,0.197080291971,0.158379373849,0.141388174807,0.164647606925,0.197080291971,0.161971830986,0.143344709898,
gb,2025,14,2025_14_CHI_GB,0.14440433213,0.515625,0.172932330827,0.147272727273,0.13475177305,0.146055632467,0.172932330827,0.176056338028,0.14440433213,
