season,week,game_id,kickoff_utc,team,opponent,defense_prior_games,offense_prior_games,defense_prior_hit_rate,offense_prior_hit_allowed_rate,historical_pass_rush_edge_z,edge_prior_percentile
2022,5,2022_05_IND_DEN,2022-10-07T00:15:00.000Z,den,ind,4,4,0.11564625850340136,0.16766467065868262,-0.07003828128746822,
2022,5,2022_05_IND_DEN,2022-10-07T00:15:00.000Z,ind,den,4,4,0.13636363636363635,0.18435754189944134,0.7200505017327743,
2022,5,2022_05_NYG_GB,2022-10-09T13:30:00.000Z,gb,nyg,4,4,0.13793103448275862,0.12244897959183673,-0.4867907793748954,
2022,5,2022_05_NYG_GB,2022-10-09T13:30:00.000Z,nyg,gb,4,4,0.18548387096774194,0.19745222929936307,2.0306283258559903,
2022,5,2022_05_ATL_TB,2022-10-09T17:00:00.000Z,atl,tb,4,4,0.16111111111111112,0.1487603305785124,0.5663162104217702,
2022,5,2022_05_ATL_TB,2022-10-09T17:00:00.000Z,tb,atl,4,4,0.13496932515337423,0.09302325581395349,-1.126796744479814,
2022,5,2022_05_CHI_MIN,2022-10-09T17:00:00.000Z,chi,min,4,4,0.1,0.24509803921568626,1.0686784537431764,
2022,5,2022_05_CHI_MIN,2022-10-09T17:00:00.000Z,min,chi,4,4,0.10236220472440945,0.16759776536312848,-0.402717583974661,
2022,5,2022_05_DET_NE,2022-10-09T17:00:00.000Z,det,ne,4,4,0.12413793103448276,0.12352941176470589,-0.7734217129967053,
2022,5,2022_05_DET_NE,2022-10-09T17:00:00.000Z,ne,det,4,4,0.14444444444444443,0.11347517730496454,-0.508206728476555,
2022,5,2022_05_HOU_JAX,2022-10-09T17:00:00.000Z,hou,jax,4,4,0.15568862275449102,0.14634146341463414,0.3950511187254865,
2022,5,2022_05_HOU_JAX,2022-10-09T17:00:00.000Z,jax,hou,4,4,0.14634146341463414,0.11409395973154363,-0.4527670726538719,
2022,5,2022_05_LAC_CLE,2022-10-09T17:00:00.000Z,cle,lac,4,4,0.15060240963855423,0.14189189189189189,0.1914889330832761,
2022,5,2022_05_LAC_CLE,2022-10-09T17:00:00.000Z,lac,cle,4,4,0.1267605633802817,0.10674157303370786,-1.0440103863174957,
2022,5,2022_05_MIA_NYJ,2022-10-09T17:00:00.000Z,mia,nyj,4,4,0.17123287671232876,0.1346153846153846,0.5187595316619176,
2022,5,2022_05_MIA_NYJ,2022-10-09T17:00:00.000Z,nyj,mia,4,4,0.09659090909090909,0.14285714285714285,-1.021246869614717,
2022,5,2022_05_PIT_BUF,2022-10-09T17:00:00.000Z,buf,pit,4,4,0.12834224598930483,0.1065989847715736,-1.0107463506382615,
2022,5,2022_05_PIT_BUF,2022-10-09T17:00:00.000Z,pit,buf,4,4,0.18243243243243243,0.1111111111111111,0.3115829631313488,
2022,5,2022_05_SEA_NO,2022-10-09T17:00:00.000Z,no,sea,4,4,0.13815789473684212,0.15757575757575756,0.21636244195757617,
2022,5,2022_05_SEA_NO,2022-10-09T17:00:00.000Z,sea,no,4,4,0.11920529801324503,0.13725490196078433,-0.6157820428740772,
2022,5,2022_05_TEN_WAS,2022-10-09T17:00:00.000Z,ten,wsh,4,4,0.18518518518518517,0.14285714285714285,0.9991462992198712,
2022,5,2022_05_TEN_WAS,2022-10-09T17:00:00.000Z,wsh,ten,4,4,0.12352941176470589,0.20772946859903382,0.8698241158822325,
2022,5,2022_05_SF_CAR,2022-10-09T20:05:00.000Z,car,sf,4,4,0.20125786163522014,0.13380281690140844,0.9821682537708191,
2022,5,2022_05_SF_CAR,2022-10-09T20:05:00.000Z,sf,car,4,4,0.12209302325581395,0.1171875,-0.8361767170715397,
2022,5,2022_05_DAL_LA,2022-10-09T20:25:00.000Z,dal,lar,4,4,0.08588957055214724,0.12837837837837837,-1.331209219695476,
2022,5,2022_05_DAL_LA,2022-10-09T20:25:00.000Z,lar,dal,4,4,0.2057142857142857,0.19883040935672514,2.2632655457489617,
2022,5,2022_05_PHI_ARI,2022-10-09T20:25:00.000Z,ari,phi,4,4,0.1853932584269663,0.08333333333333333,-0.28949440224293876,
2022,5,2022_05_PHI_ARI,2022-10-09T20:25:00.000Z,phi,ari,4,4,0.13636363636363635,0.13496932515337423,-0.2503201308649276,
2022,5,2022_05_CIN_BAL,2022-10-10T00:20:00.000Z,bal,cin,4,4,0.16477272727272727,0.0958904109589041,-0.43103703740779514,
2022,5,2022_05_CIN_BAL,2022-10-10T00:20:00.000Z,cin,bal,4,4,0.10344827586206896,0.16666666666666666,-0.32992915614925805,
2022,5,2022_05_LV_KC,2022-10-11T00:15:00.000Z,kc,lv,4,4,0.10625,0.12280701754385964,-1.0866956812088453,
2022,5,2022_05_LV_KC,2022-10-11T00:15:00.000Z,lv,kc,4,4,0.14720812182741116,0.14444444444444443,0.13084449716365723,
2022,6,2022_06_WAS_CHI,2022-10-14T00:15:00.000Z,chi,wsh,5,5,0.2205128205128205,0.21052631578947367,2.810534910211168,
2022,6,2022_06_WAS_CHI,2022-10-14T00:15:00.000Z,wsh,chi,5,5,0.09248554913294797,0.1968503937007874,0.007545525036150589,
2022,6,2022_06_BAL_NYG,2022-10-16T17:00:00.000Z,bal,nyg,5,5,0.13829787234042554,0.09836065573770492,-0.9121527699300278,
2022,6,2022_06_BAL_NYG,2022-10-16T17:00:00.000Z,nyg,bal,5,5,0.10612244897959183,0.18421052631578946,0.033138369811305204,
2022,6,2022_06_CIN_NO,2022-10-16T17:00:00.000Z,cin,no,5,5,0.11956521739130435,0.1581196581196581,-0.1822923315628292,
2022,6,2022_06_CIN_NO,2022-10-16T17:00:00.000Z,no,cin,5,5,0.15492957746478872,0.15979381443298968,0.5419353792093705,
2022,6,2022_06_JAX_IND,2022-10-16T17:00:00.000Z,ind,jax,5,5,0.16062176165803108,0.19480519480519481,1.29638440774779,
2022,6,2022_06_JAX_IND,2022-10-16T17:00:00.000Z,jax,ind,5,5,0.12953367875647667,0.09045226130653267,-1.22921921075514,
2022,6,2022_06_MIN_MIA,2022-10-16T17:00:00.000Z,mia,min,5,5,0.09947643979057591,0.18877551020408162,-0.013373437717246958,
2022,6,2022_06_MIN_MIA,2022-10-16T17:00:00.000Z,min,mia,5,5,0.09900990099009901,0.14666666666666667,-0.7956613318310319,
2022,6,2022_06_NE_CLE,2022-10-16T17:00:00.000Z,cle,ne,5,5,0.12903225806451613,0.12903225806451613,-0.530704213553116,
2022,6,2022_06_NE_CLE,2022-10-16T17:00:00.000Z,ne,cle,5,5,0.10989010989010989,0.09580838323353294,-1.51608537425106,
2022,6,2022_06_NYJ_GB,2022-10-16T17:00:00.000Z,gb,nyj,5,5,0.22043010752688172,0.12631578947368421,1.2117171116088672,
2022,6,2022_06_NYJ_GB,2022-10-16T17:00:00.000Z,nyj,gb,5,5,0.17197452229299362,0.13991769547325103,0.5112486364240442,
2022,6,2022_06_SF_ATL,2022-10-16T17:00:00.000Z,atl,sf,5,5,0.20476190476190476,0.17834394904458598,1.8597288727145813,
2022,6,2022_06_SF_ATL,2022-10-16T17:00:00.000Z,sf,atl,5,5,0.11981566820276497,0.12195121951219512,-0.8414514099821058,
2022,6,2022_06_TB_PIT,2022-10-16T17:00:00.000Z,pit,tb,5,5,0.18055555555555555,0.11320754716981132,0.18910980766670552,
2022,6,2022_06_TB_PIT,2022-10-16T17:00:00.000Z,tb,pit,5,5,0.11013215859030837,0.08849557522123894,-1.6456056016654843,
2022,6,2022_06_ARI_SEA,2022-10-16T20:05:00.000Z,ari,sea,5,5,0.143646408839779,0.07723577235772358,-1.1645708539374442,
2022,6,2022_06_ARI_SEA,2022-10-16T20:05:00.000Z,sea,ari,5,5,0.13846153846153847,0.13440860215053763,-0.21509023032017377,
2022,6,2022_06_CAR_LA,2022-10-16T20:05:00.000Z,car,lar,5,5,0.10989010989010989,0.15544041450777202,-0.43785423936191814,
2022,6,2022_06_CAR_LA,2022-10-16T20:05:00.000Z,lar,car,5,5,0.125,0.20361990950226244,0.7801725734500331,
2022,6,2022_06_BUF_KC,2022-10-16T20:25:00.000Z,buf,kc,5,5,0.15384615384615385,0.09282700421940929,-0.6932574206307205,
2022,6,2022_06_BUF_KC,2022-10-16T20:25:00.000Z,kc,buf,5,5,0.1642512077294686,0.12217194570135746,0.09460239129291713,
2022,6,2022_06_DAL_PHI,2022-10-17T00:20:00.000Z,dal,phi,5,5,0.1590909090909091,0.1497005988023952,0.515972673742352,
2022,6,2022_06_DAL_PHI,2022-10-17T00:20:00.000Z,phi,dal,5,5,0.2088888888888889,0.13725490196078433,1.344329548412769,
2022,6,2022_06_DEN_LAC,2022-10-18T00:15:00.000Z,den,lac,5,5,0.13725490196078433,0.16901408450704225,0.4377955550497995,
2022,6,2022_06_DEN_LAC,2022-10-18T00:15:00.000Z,lac,den,5,5,0.16019417475728157,0.0963302752293578,-0.46314922318622587,
2022,7,2022_07_NO_ARI,2022-10-21T00:15:00.000Z,ari,no,6,6,0.12280701754385964,0.08873720136518772,-1.4363085405898446,
2022,7,2022_07_NO_ARI,2022-10-21T00:15:00.000Z,no,ari,6,6,0.1440677966101695,0.15517241379310345,0.32236280532089484,
2022,7,2022_07_ATL_CIN,2022-10-23T17:00:00.000Z,atl,cin,6,6,0.15139442231075698,0.17045454545454544,0.8071755444176816,
2022,7,2022_07_ATL_CIN,2022-10-23T17:00:00.000Z,cin,atl,6,6,0.11450381679389313,0.15467625899280577,-0.3042575631064098,
2022,7,2022_07_CLE_BAL,2022-10-23T17:00:00.000Z,bal,cle,6,6,0.0990990990990991,0.091324200913242,-1.8679427971555564,
2022,7,2022_07_CLE_BAL,2022-10-23T17:00:00.000Z,cle,bal,6,6,0.1111111111111111,0.13924050632911392,-0.6773722933640949,
2022,7,2022_07_DET_DAL,2022-10-23T17:00:00.000Z,dal,det,5,6,0.1262135922330097,0.13942307692307693,-0.34395738934671766,
2022,7,2022_07_DET_DAL,2022-10-23T17:00:00.000Z,det,dal,6,5,0.2,0.12796208530805686,1.0457205548656987,
2022,7,2022_07_GB_WAS,2022-10-23T17:00:00.000Z,gb,wsh,6,6,0.22916666666666666,0.13580246913580246,1.834675639217292,
2022,7,2022_07_GB_WAS,2022-10-23T17:00:00.000Z,wsh,gb,6,6,0.16201117318435754,0.18861209964412812,1.3908071629280367,
2022,7,2022_07_IND_TEN,2022-10-23T17:00:00.000Z,ind,ten,5,6,0.12903225806451613,0.17346938775510204,0.3771276024925642,
2022,7,2022_07_IND_TEN,2022-10-23T17:00:00.000Z,ten,ind,6,5,0.13004484304932734,0.1949685534591195,0.8157097537624882,
2022,7,2022_07_NYG_JAX,2022-10-23T17:00:00.000Z,jax,nyg,6,6,0.125,0.09606986899563319,-1.2102690624468213,
2022,7,2022_07_NYG_JAX,2022-10-23T17:00:00.000Z,nyg,jax,6,6,0.14453125,0.17857142857142858,0.8144993897749983,
2022,7,2022_07_TB_CAR,2022-10-23T17:00:00.000Z,car,tb,6,6,0.1626984126984127,0.1527777777777778,0.7116645372240867,
2022,7,2022_07_TB_CAR,2022-10-23T17:00:00.000Z,tb,car,6,6,0.11934156378600823,0.09293680297397769,-1.3945555793029556,
2022,7,2022_07_HOU_LV,2022-10-23T20:05:00.000Z,hou,lv,5,5,0.10952380952380952,0.15263157894736842,-0.5104233179958143,
2022,7,2022_07_HOU_LV,2022-10-23T20:05:00.000Z,lv,hou,5,5,0.11682242990654206,0.15207373271889402,-0.35001875528438536,
2022,7,2022_07_NYJ_DEN,2022-10-23T20:05:00.000Z,den,nyj,6,6,0.20920502092050208,0.1686746987951807,2.1235741531413517,
2022,7,2022_07_NYJ_DEN,2022-10-23T20:05:00.000Z,nyj,den,6,6,0.15018315018315018,0.13584905660377358,0.12698758314325848,
2022,7,2022_07_KC_SF,2022-10-23T20:25:00.000Z,kc,sf,6,6,0.1965065502183406,0.13138686131386862,1.1788751137421565,
2022,7,2022_07_KC_SF,2022-10-23T20:25:00.000Z,sf,kc,6,6,0.14336917562724014,0.11483253588516747,-0.4265073243835668,
2022,7,2022_07_SEA_LAC,2022-10-23T20:25:00.000Z,lac,sea,6,6,0.14473684210526316,0.10175438596491228,-0.6380726146341233,
2022,7,2022_07_SEA_LAC,2022-10-23T20:25:00.000Z,sea,lac,6,6,0.14166666666666666,0.14096916299559473,0.021432986395442367,
2022,7,2022_07_PIT_MIA,2022-10-24T00:20:00.000Z,mia,pit,6,6,0.1111111111111111,0.19607843137254902,0.30841540775053167,
2022,7,2022_07_PIT_MIA,2022-10-24T00:20:00.000Z,pit,mia,6,6,0.11440677966101695,0.10483870967741936,-1.325729588398996,
2022,7,2022_07_CHI_NE,2022-10-25T00:15:00.000Z,chi,ne,6,6,0.13924050632911392,0.2247191011235955,1.616798493748834,
2022,7,2022_07_CHI_NE,2022-10-25T00:15:00.000Z,ne,chi,6,6,0.095,0.08695652173913043,-2.1425186054402108,
2022,8,2022_08_BAL_TB,2022-10-28T00:15:00.000Z,bal,tb,7,7,0.16,0.1037344398340249,-0.20616896919956884,
2022,8,2022_08_BAL_TB,2022-10-28T00:15:00.000Z,tb,bal,7,7,0.11356466876971609,0.08722741433021806,-1.6847125187252696,
2022,8,2022_08_DEN_JAX,2022-10-30T13:30:00.000Z,den,jax,7,7,0.1342281879194631,0.16387959866220736,0.3441611652507938,
2022,8,2022_08_DEN_JAX,2022-10-30T13:30:00.000Z,jax,den,7,7,0.1498371335504886,0.08695652173913043,-0.7750970044134405,
2022,8,2022_08_ARI_MIN,2022-10-30T17:00:00.000Z,ari,min,6,7,0.128,0.08536585365853659,-1.3434016301999634,
2022,8,2022_08_ARI_MIN,2022-10-30T17:00:00.000Z,min,ari,7,6,0.12802768166089964,0.15444015444015444,-0.0011344250978945504,
2022,8,2022_08_CAR_ATL,2022-10-30T17:00:00.000Z,atl,car,7,7,0.10847457627118644,0.17766497461928935,-0.04106012652235312,
2022,8,2022_08_CAR_ATL,2022-10-30T17:00:00.000Z,car,atl,7,7,0.11650485436893204,0.1506276150627615,-0.3645341480281929,
2022,8,2022_08_CHI_DAL,2022-10-30T17:00:00.000Z,chi,dal,7,7,0.19444444444444445,0.2146341463414634,2.835767236119888,
2022,8,2022_08_CHI_DAL,2022-10-30T17:00:00.000Z,dal,chi,7,7,0.09322033898305085,0.14644351464435146,-1.0305004443108916,
2022,8,2022_08_LV_NO,2022-10-30T17:00:00.000Z,lv,no,7,6,0.11406844106463879,0.14634146341463414,-0.5089617210106306,
2022,8,2022_08_LV_NO,2022-10-30T17:00:00.000Z,no,lv,6,7,0.12698412698412698,0.1368421052631579,-0.369131448756921,
2022,8,2022_08_MIA_DET,2022-10-30T17:00:00.000Z,det,mia,7,6,0.11458333333333333,0.13114754098360656,-0.7911309448334475,
2022,8,2022_08_MIA_DET,2022-10-30T17:00:00.000Z,mia,det,6,7,0.1350210970464135,0.17406143344709898,0.5555662096792293,
2022,8,2022_08_NE_NYJ,2022-10-30T17:00:00.000Z,ne,nyj,7,7,0.1972318339100346,0.08641975308641975,0.4155615265019128,
2022,8,2022_08_NE_NYJ,2022-10-30T17:00:00.000Z,nyj,ne,7,7,0.14015151515151514,0.13712374581939799,-0.03301251527308815,
2022,8,2022_08_PIT_PHI,2022-10-30T17:00:00.000Z,phi,pit,7,6,0.10064935064935066,0.13675213675213677,-1.0321765628969493,
2022,8,2022_08_PIT_PHI,2022-10-30T17:00:00.000Z,pit,phi,6,7,0.14942528735632185,0.10666666666666667,-0.3916792518358103,
2022,8,2022_08_TEN_HOU,2022-10-30T20:05:00.000Z,hou,ten,6,6,0.14339622641509434,0.16379310344827586,0.6107636177993999,0.7735849056603774
2022,8,2022_08_TEN_HOU,2022-10-30T20:05:00.000Z,ten,hou,6,6,0.11522633744855967,0.2087912087912088,0.803236934297833,0.8018867924528302
2022,8,2022_08_NYG_SEA,2022-10-30T20:25:00.000Z,nyg,sea,7,7,0.14285714285714285,0.16165413533834586,0.5401350330378896,0.7314814814814815
2022,8,2022_08_NYG_SEA,2022-10-30T20:25:00.000Z,sea,nyg,7,7,0.11070110701107011,0.13636363636363635,-0.7812624990244827,0.23148148148148148
2022,8,2022_08_SF_LA,2022-10-30T20:25:00.000Z,lar,sf,7,6,0.17712177121771217,0.1875,1.926194713045109,0.9537037037037037
2022,8,2022_08_SF_LA,2022-10-30T20:25:00.000Z,sf,lar,6,7,0.11219512195121951,0.12075471698113208,-1.0544263518606216,0.1388888888888889
2022,8,2022_08_WAS_IND,2022-10-30T20:25:00.000Z,ind,wsh,7,7,0.2,0.1783625730994152,2.325529037538463,0.9814814814814815
2022,8,2022_08_WAS_IND,2022-10-30T20:25:00.000Z,wsh,ind,7,7,0.14634146341463414,0.19558359621451105,1.3050151344720864,0.9074074074074074
2022,8,2022_08_GB_BUF,2022-10-31T00:20:00.000Z,buf,gb,7,6,0.17674418604651163,0.09219858156028368,-0.013680246493764087,0.5175438596491229
2022,8,2022_08_GB_BUF,2022-10-31T00:20:00.000Z,gb,buf,6,7,0.16538461538461538,0.12014134275618374,0.24944447605175699,0.6140350877192983
2022,8,2022_08_CIN_CLE,2022-11-01T00:15:00.000Z,cin,cle,7,7,0.11065573770491803,0.15076923076923077,-0.5465949315688479,0.28448275862068967
2022,8,2022_08_CIN_CLE,2022-11-01T00:15:00.000Z,cle,cin,7,7,0.15808823529411764,0.13818181818181818,0.44776844832666,0.6896551724137931
2022,9,2022_09_PHI_HOU,2022-11-04T00:15:00.000Z,hou,phi,7,7,0.15723270440251572,0.16356877323420074,0.9035990923122672,0.8305084745762712
2022,9,2022_09_PHI_HOU,2022-11-04T00:15:00.000Z,phi,hou,7,7,0.12403100775193798,0.13333333333333333,-0.5631085025797256,0.2796610169491525
2022,9,2022_09_BUF_NYJ,2022-11-06T18:00:00.000Z,buf,nyj,8,7,0.19461077844311378,0.09177215189873418,0.46504513025584787,0.6916666666666667
2022,9,2022_09_BUF_NYJ,2022-11-06T18:00:00.000Z,nyj,buf,7,8,0.15878378378378377,0.12573099415204678,0.1982218647924865,0.6
2022,9,2022_09_CAR_CIN,2022-11-06T18:00:00.000Z,car,cin,8,8,0.16835016835016836,0.13523131672597866,0.6376291252470607,0.7583333333333333
2022,9,2022_09_CAR_CIN,2022-11-06T18:00:00.000Z,cin,car,8,8,0.12269938650306748,0.15217391304347827,-0.22438063469728087,0.4583333333333333
2022,9,2022_09_GB_DET,2022-11-06T18:00:00.000Z,det,gb,8,7,0.1646586345381526,0.1258741258741259,0.3552247591862902,0.65
2022,9,2022_09_GB_DET,2022-11-06T18:00:00.000Z,gb,det,7,8,0.12186379928315412,0.11912225705329153,-0.9016509830164723,0.18333333333333332
2022,9,2022_09_IND_NE,2022-11-06T18:00:00.000Z,ind,ne,8,8,0.1270358306188925,0.18230563002680966,0.4868613388342473,0.6916666666666667
2022,9,2022_09_IND_NE,2022-11-06T18:00:00.000Z,ne,ind,8,8,0.15492957746478872,0.10069444444444445,-0.39933925148949345,0.38333333333333336
2022,9,2022_09_LAC_ATL,2022-11-06T18:00:00.000Z,atl,lac,7,8,0.1371841155234657,0.18859649122807018,0.8779018179033625,0.825
2022,9,2022_09_LAC_ATL,2022-11-06T18:00:00.000Z,lac,atl,8,7,0.10826210826210826,0.10755813953488372,-1.487871357648822,0.041666666666666664
2022,9,2022_09_LV_JAX,2022-11-06T18:00:00.000Z,jax,lv,7,8,0.11267605633802817,0.08253968253968254,-1.868104955196249,0.008333333333333333
2022,9,2022_09_LV_JAX,2022-11-06T18:00:00.000Z,lv,jax,8,7,0.14457831325301204,0.15862068965517243,0.4775809576963327,0.6916666666666667
2022,9,2022_09_MIA_CHI,2022-11-06T18:00:00.000Z,chi,mia,8,8,0.11212121212121212,0.2033195020746888,0.5121392757346134,0.7
2022,9,2022_09_MIA_CHI,2022-11-06T18:00:00.000Z,mia,chi,8,8,0.09090909090909091,0.1582089552238806,-0.9389437853641793,0.175
2022,9,2022_09_MIN_WAS,2022-11-06T18:00:00.000Z,min,wsh,8,7,0.20257234726688103,0.1617161716171617,2.060808193283341,0.9583333333333334
2022,9,2022_09_MIN_WAS,2022-11-06T18:00:00.000Z,wsh,min,7,8,0.12337662337662338,0.19718309859154928,0.6858264684196997,0.7583333333333333
2022,9,2022_09_SEA_ARI,2022-11-06T21:05:00.000Z,ari,sea,8,8,0.14984709480122324,0.08808290155440414,-0.7087037229028068,0.2426470588235294
2022,9,2022_09_SEA_ARI,2022-11-06T21:05:00.000Z,sea,ari,8,8,0.13813813813813813,0.15081967213114755,0.15834615546647995,0.5588235294117647
2022,9,2022_09_LA_TB,2022-11-06T21:25:00.000Z,lar,tb,8,7,0.14733542319749215,0.1836734693877551,0.9808584272146181,0.8478260869565217
2022,9,2022_09_LA_TB,2022-11-06T21:25:00.000Z,tb,lar,7,8,0.11538461538461539,0.09115281501340483,-1.4979548337148076,0.043478260869565216
2022,9,2022_09_TEN_KC,2022-11-07T01:20:00.000Z,kc,ten,7,7,0.1456953642384106,0.12341772151898735,-0.1530630930872397,0.4714285714285714
2022,9,2022_09_TEN_KC,2022-11-07T01:20:00.000Z,ten,kc,7,7,0.14328358208955225,0.2131979695431472,1.4029253992060566,0.9214285714285714
2022,9,2022_09_BAL_NO,2022-11-08T01:15:00.000Z,bal,no,8,8,0.13029315960912052,0.09824561403508772,-0.9720586489318156,0.16901408450704225
2022,9,2022_09_BAL_NO,2022-11-08T01:15:00.000Z,no,bal,8,8,0.11382113821138211,0.12302839116719243,-0.9222671669296612,0.176056338028169
2022,10,2022_10_ATL_CAR,2022-11-11T01:15:00.000Z,atl,car,8,8,0.11875,0.20833333333333334,0.7265801183582958,0.7847222222222222
2022,10,2022_10_ATL_CAR,2022-11-11T01:15:00.000Z,car,atl,8,8,0.0896358543417367,0.11870503597122302,-1.5892542780498442,0.034722222222222224
2022,10,2022_10_SEA_TB,2022-11-13T14:30:00.000Z,sea,tb,8,8,0.15562913907284767,0.16129032258064516,0.751786723755682,0.7876712328767124
2022,10,2022_10_SEA_TB,2022-11-13T14:30:00.000Z,tb,sea,8,8,0.14153846153846153,0.08148148148148149,-1.0029642856788046,0.17123287671232876
2022,10,2022_10_CLE_MIA,2022-11-13T18:00:00.000Z,cle,mia,8,8,0.10746268656716418,0.15,-0.6158733287441265,0.28378378378378377
2022,10,2022_10_CLE_MIA,2022-11-13T18:00:00.000Z,mia,cle,8,8,0.11846689895470383,0.14714714714714713,-0.39408695277120576,0.38513513513513514
2022,10,2022_10_DEN_TEN,2022-11-13T18:00:00.000Z,den,ten,8,8,0.13730569948186527,0.17117117117117117,0.49467408617768915,0.6891891891891891
2022,10,2022_10_DEN_TEN,2022-11-13T18:00:00.000Z,ten,den,8,8,0.13872832369942195,0.20909090909090908,1.1976095807128042,0.8851351351351351
2022,10,2022_10_DET_CHI,2022-11-13T18:00:00.000Z,chi,det,8,8,0.11818181818181818,0.1867704280155642,0.29663336273043667,0.6013513513513513
2022,10,2022_10_DET_CHI,2022-11-13T18:00:00.000Z,det,chi,8,8,0.08778625954198473,0.12380952380952381,-1.5634918864309786,0.04054054054054054
2022,10,2022_10_HOU_NYG,2022-11-13T18:00:00.000Z,hou,nyg,8,8,0.1282051282051282,0.16,0.07298229145384239,0.5405405405405406
2022,10,2022_10_HOU_NYG,2022-11-13T18:00:00.000Z,nyg,hou,8,8,0.12627986348122866,0.16666666666666666,0.14278981876249838,0.5608108108108109
2022,10,2022_10_JAX_KC,2022-11-13T18:00:00.000Z,jax,kc,8,8,0.1452513966480447,0.06711409395973154,-1.1413567260952011,0.11486486486486487
2022,10,2022_10_JAX_KC,2022-11-13T18:00:00.000Z,kc,jax,8,8,0.14641744548286603,0.12,-0.18120898905593566,0.47297297297297297
2022,10,2022_10_MIN_BUF,2022-11-13T18:00:00.000Z,buf,min,8,8,0.1308139534883721,0.10306406685236769,-0.8651713183031591,0.20945945945945946
2022,10,2022_10_MIN_BUF,2022-11-13T18:00:00.000Z,min,buf,8,8,0.15384615384615385,0.1729106628242075,0.9341882838668238,0.8445945945945946
2022,10,2022_10_NO_PIT,2022-11-13T18:00:00.000Z,no,pit,8,8,0.10174418604651163,0.12101910828025478,-1.2675898792624738,0.0945945945945946
2022,10,2022_10_NO_PIT,2022-11-13T18:00:00.000Z,pit,no,8,8,0.13898305084745763,0.12044817927170869,-0.3570955109929018,0.40540540540540543
2022,10,2022_10_IND_LV,2022-11-13T21:05:00.000Z,ind,lv,8,8,0.11392405063291139,0.20221606648199447,0.434773057698071,0.6666666666666666
2022,10,2022_10_IND_LV,2022-11-13T21:05:00.000Z,lv,ind,8,8,0.16727272727272727,0.14893617021276595,0.7884421446249641,0.8024691358024691
2022,10,2022_10_ARI_LA,2022-11-13T21:25:00.000Z,ari,lar,8,8,0.1016949152542373,0.08527131782945736,-1.8603979144026441,0.018292682926829267
2022,10,2022_10_ARI_LA,2022-11-13T21:25:00.000Z,lar,ari,8,8,0.14545454545454545,0.18960244648318042,1.0077874424710045,0.8719512195121951
2022,10,2022_10_DAL_GB,2022-11-13T21:25:00.000Z,dal,gb,8,8,0.14754098360655737,0.13857677902621723,0.15866037138370967,0.573170731707317
2022,10,2022_10_DAL_GB,2022-11-13T21:25:00.000Z,gb,dal,8,8,0.1882716049382716,0.11585365853658537,0.7186635345789498,0.774390243902439
2022,10,2022_10_LAC_SF,2022-11-14T01:20:00.000Z,lac,sf,8,8,0.17475728155339806,0.10025706940874037,0.12463165907888588,0.5416666666666666
2022,10,2022_10_LAC_SF,2022-11-14T01:20:00.000Z,sf,lac,8,8,0.13486842105263158,0.12244897959183673,-0.43417411313472093,0.35119047619047616
2022,10,2022_10_WAS_PHI,2022-11-15T01:15:00.000Z,phi,wsh,8,8,0.20915032679738563,0.13442622950819672,1.5264901545177667,0.9352941176470588
2022,10,2022_10_WAS_PHI,2022-11-15T01:15:00.000Z,wsh,phi,8,8,0.15472779369627507,0.21407624633431085,1.680644157917598,0.9411764705882353
2022,11,2022_11_TEN_GB,2022-11-18T01:15:00.000Z,gb,ten,8,8,0.15365853658536585,0.11145510835913312,-0.141513800865682,0.47093023255813954
2022,11,2022_11_TEN_GB,2022-11-18T01:15:00.000Z,ten,gb,8,8,0.13309352517985612,0.20270270270270271,1.0040186938468085,0.8604651162790697
2022,11,2022_11_CAR_BAL,2022-11-20T18:00:00.000Z,bal,car,8,8,0.125,0.09386281588447654,-1.1638877560111727,0.11494252873563218
2022,11,2022_11_CAR_BAL,2022-11-20T18:00:00.000Z,car,bal,8,8,0.11504424778761062,0.12549019607843137,-0.8446026434386436,0.20689655172413793
2022,11,2022_11_CHI_ATL,2022-11-20T18:00:00.000Z,atl,chi,8,8,0.0830188679245283,0.22272727272727272,0.10204482103288996,0.5344827586206896
2022,11,2022_11_CHI_ATL,2022-11-20T18:00:00.000Z,chi,atl,8,8,0.09792284866468842,0.17537313432835822,-0.3760616171581586,0.3793103448275862
2022,11,2022_11_CLE_BUF,2022-11-20T18:00:00.000Z,buf,cle,8,8,0.10416666666666667,0.10455764075067024,-1.487175196571037,0.06321839080459771
2022,11,2022_11_CLE_BUF,2022-11-20T18:00:00.000Z,cle,buf,8,8,0.13134328358208955,0.17704918032786884,0.479033190567424,0.6781609195402298
2022,11,2022_11_DET_NYG,2022-11-20T18:00:00.000Z,det,nyg,8,8,0.14733542319749215,0.11726384364820847,-0.1943171101662128,0.4482758620689655
2022,11,2022_11_DET_NYG,2022-11-20T18:00:00.000Z,nyg,det,8,8,0.12218649517684887,0.16387959866220736,0.01764934762581252,0.5114942528735632
2022,11,2022_11_LA_NO,2022-11-20T18:00:00.000Z,lar,no,8,8,0.1485148514851485,0.18238993710691823,0.9984224594098454,0.8505747126436781
2022,11,2022_11_LA_NO,2022-11-20T18:00:00.000Z,no,lar,8,8,0.11705685618729098,0.1040268456375839,-1.1784009782228329,0.10919540229885058
